~~~~~~~
./properties_to_tsv/global_views.tsv
CLNUP_AG_CHOOSE_TITLE	Choose Agents to Merge %d of %d	Выберите Агентов для Слияния %d из %d

CLNUP_LC_PRG_TITLE	Locality Merging and Cleanup	Объединение и Чистка данных Местонахождений
CLNUP_LC_INIT_MSG	Searching for duplicate Localities...	Поиск дубликатов Местонахождений...
CLNUP_LOCALITY_MERGE_EX	Exact Match By Locality Name	Точное совпадение по Местонахождению
CLNUP_LOCALITY_MERGE_EX_TT	Merges duplicate localities where the Locality Name matches exactly	Объединяет дубликаты местонахождений, где название населенного местонахождения точно совпадает
CLNUP_LOCALITY_MERGE_LL	Exact Match By Lat/Lon	Точное совпадение по широте/долготе
CLNUP_LOCALITY_MERGE_LL_TT	Merges duplicate localities where the Locality's Latitude and Longitude matches exactly	Объединяет повторяющиеся местонахождения, где Широта и Долгота местонахождения точно совпадают
CLNUP_LOCALITY_MERGE_FZ	Fuzzy Match on Locality Name	Примерное совмадение по названию местности
CLNUP_LOCALITY_MERGE_FZ_TT	Merges duplicate localities where the Locality Name matches don't match exactly	Объединяет дублирующиеся местонахождания, где совпадения неточные
CLNUP_LOC_CHOOSE_TITLE	Choose Localities to Merge	Выберите местонахождения для объединения
CLNUP_LOCALITY_VERIFY_FZ	Verify Lat/Lon for Geo	Проверить широту/долготу для Geo
CLNUP_LOCALITY_VERIFY_FZ_TT	Makes sure the Latitude/Longitude for a locality is in the correct geography.	Обеспечивает, чтобы широта/долгота для местонахождения была в правильной географии

CLNUP.CLEANUP_MENU	Cleanup Tools	Инструменты очистки
CLNUP.CLEANUP_MNEU	a	a
CLNUP.CLEANUP_DESC	Cleanup Tools	Инструменты очистки

CLNUP.ISOASSIGN_MENU	ISO Tools	ISO инструменты
CLNUP.ISOASSIGN_MNEU	l	l
CLNUP.ISOASSIGN_DESC	ISO Tools	ISO инструменты

#################################
# WorkBench
#################################

WB_HANDOFF	Transfer to Another User	Передача Другому Пользователю
WB_PASS_IT_ON	t	t
WB_CHOOSE_HANDOFF_USER_TITLE	Please Select a User	Пожалуйста, Выберите Пользователя
WB_USER_HANDOFF_CONFIRM_TITLE	Confirm Transfer	Подтвердите Перевод
WB_USER_HANDOFF_CONFIRM_MSG	Transfer dataset '%s' to '%s'?	Передать набор данных '%s' для '%s'?
WB_USER_HANDOFF_FAILED	The dataset could not be transferred.	Набор данных не может быть передан.
WB_USER_HANDOFF_SUCCESS	Dataset '%s' has been transferred to '%s'.	Набор данных '%s' был передан для '%s'.
WB_USER_HANDOFF_REMARK	Transferred from '%s' to '%s' %s.	Передано из '%s' в '%s' %s.
WB_NO_USERS_FOUND_FOR_DATASET_SHARE	There are no eligible users in the current collection.	В текущей коллекции нет подходящих пользователей.
WB_RefreshDatasets	Refresh	Обновить
WB_REFRESH_DATASETS_TT	Check for new datasets.	Проверьте наличие новых наборов данных.

Templates	Templates	Шаблоны
WB_ERROR_READING_IMPORT_FILE	The import file could not be opened.	Файл импорта не может быть открыт.
WB_DATASETS	Data Sets	Наборы Данных
WB_DATASET	Data Set	Набор Данных
WB_NEW_DATASET	New Data Set	Новый Набор Данных
WB_IMPORTDATA	Import Data	Импорт Данных
WB_NONE	None	Ничего
WB_ERR_DATA_TRUNC	The data string was too long and had to be truncated.	Строка данных слишком длинная и должна быть сокращена.

WBUnMappedItemMsg	The current Workbench Schema does not contain: %s (caption: %s, column header: %s)	Текущая схема Импорта Данных не содержит: %s (заголовок: %s, заголовок столбца: %s)
WBUnMappedItemMsgDefault	The Dataset cannot be loaded because it contains fields that are not in the current Workbench Schema.	Невозможно загрузить набор данных, поскольку он содержит поля, которых нет в текущей схеме Импорта Данных.

CHOOSE_WORKBENCH_IMPORT_FILE	Select a File to Import	Выберите Файл для Импорта
CHOOSE_WORKBENCH_EXPORT_FILE	Enter Export File Name	Введите Имя Файла Экспорта
WB_CHOOSE_IMAGES	Choose Image Files	Выберите Файлы Изображений
WB_CHOOSE_IMAGE	Choose Image File	Выберите Файл Изображения
WB_WRONG_IMAGE_TYPE	The file extension(s) '%s' are currently not supported image types.	Расширение файла (ов) '%s'  в настоящее время не поддерживается
WB_WRONG_IMAGE_TYPE_OR_CORRUPTED_IMAGE	The chosen file is of the wrong type or is corrupted: %s	Выбранный файл имеет неправильный тип или поврежден: %s
WB_WRONG_IMG_NO_IMAGES	None of the images selected had the proper supported image file extension type(s)\nUnsupported type(s) '%s'.	Ни одно из выбранных изображений не имело правильного разрешения. \nНе поддерживаемые разрешения: '%s'.
WB_WRONG_IMG_SOME_IMAGES	Some of the selected images file extensions (%s) are not supported.	Разрешения некоторых выбранных файлов изображений (%s) не поддерживаются.
WB_IMG_TOO_BIG	Provided image is too large.  Maximum image size is %d bytes.	Изображение слишком велико.  Максимальный размер изображения составляет %d байт.
WB_IMG_BAD_FMT	The image format is unknown or the file is bad.	Формат изображения неизвестен или файл поврежден.

WB_DATASET_INFO	Data Set Properties	Свойства Набора Данных
WB_NO_MAPPING	To Be Discarded	Будет Отклонено
WB_NO_MAPPING_TT	The data in this column is not mapped and will be discarded.	Данные в этом столбце не отображаются и будут отклонены.
WB_NEW_REC	<New>	<Новый>
WB_NEW_REC_TT	Select New and a Specify Field to create a mapping.	Выберите 'Создать' и 'Указать поле', чтобы создать картирование.
WB_COLUMNS	Data Set Columns	Столбцы Набора Данных
WB_DATA_TYPE	Data Types	Типы Данных
WB_ADD_ROW	Add a row	Добавить строку
WB_CLEAR_CELLS	Clear Cells	Очистить Ячейки
WB_DELETE_ROW	Delete row(s)	Удалить строки
WB_SHOW_UPLOADTOOLPANEL	Show data validation panel	Показать панель валидации данных
WB_HIDE_UPLOADTOOLPANEL	Hide data validation panel	Скрыть панель валидации данных
WB_PREV_ERROR	Go to previous invalid cell (F5)	Перейти к предыдущей неверной ячейке  (F5)
WB_NEXT_ERROR	Go to next invalid cell (F6)	Перейти к следующей неверной ячейке (F6)
WB_INVALID_CELL_COUNT	 : %d	: %d
WB_PREV_EDIT	Go to previous edited cell (F9)	Перейти к предыдущей отредактированной ячейке (F9)
WB_NEXT_EDIT	Go to next edited cell (F10)	Перейти к следующей отредактированной ячейке (F10)
WB_EDITED_CELL_COUNT	 : %d	: %d
WB_PREV_UNMATCHED	Go to previous new cell (F7)	Перейти к предыдущей новой ячейке (F7)
WB_NEXT_UNMATCHED	Go to next new cell (F8)	Перейти к следующей новой ячейке (F8)
WB_UNMATCHED_CELL_COUNT	 : %d	: %d
WB_CHOOSE_DATASET	Choose a Data Set	Выберите Набор данных
WB_SELECT_FIELD_TITLE	Select a Field	Выберите Поле
WB_SELECT_FIELD	Choose which field to report on:	Выберите поле для отчета:
WB_CHART_TITLE	%s Counts	%s Подсчетов
WB_TOP10	Top 10	Топ 10
WB_ADD_MAPPING_ITEM	Add New Column	Добавить Новую Колонку
WB_REMOVE_MAPPING_ITEM	Remove New Column	Удалить Новую Колонку
WB_IMAGE	Image	Изображение
WB_NAME_TOO_LONG	The Data Set name is too long, it must be less than 64 characters.	Имя Набора Данных слишком длинное, оно должно быть не более 64 символов.
WB_MAPPING_DUMP	Displays the mappings and copies them to the clipboard.	Отображает картирования и копирует их в буфер обмена.
WB_UPLOAD	Upload Data Set	Загрузить Набор Данных
WB_UPLOAD.COMMIT	Commit	Завершить
WB_UPLOAD_CANCEL_CLOSE_BATCH_UPDATE_BTN	Cancel	Отмена
WB_UPLOAD_COMMIT_CLOSE_BATCH_UPDATE_BTN	Save	Сохранить
WB_BATCH_EDIT_MORE_TIME_BTN	More Time	Больше Времени
WB_BATCH_EDIT_COMMITTED	Your Batch Edit is complete.	Пакетное Редактирование завершено.
