TTV_DEL_TDI	Delete a Tree Definition Item	Удалить элемент определения дерева	Удалить элемент Определения Дерева	
TTV_EDIT_TDI	Edit a Tree Definition Item	Изменить элемент определения дерева	Изменить элемент Определения Дерева	
TTV_FORWARD	Forward	Вперед	Вперед	
TTV_REVERSE	Reverse	Назад	Назад	
				
				
#########################################				
# Feedback Dialog				
#########################################				
FeedBackDlg.TITLE	Feedback	Обратная связь	Обратная связь	
FeedBackDlg.INFO	<html>The Specify Project welcomes your feedback, suggestions and comments on Specify 6.<br>If you wish to report a particular issue or bug and receive a specific response, please send an e-mail to our helpdesk address: specify@ku.edu.	<html>Specify Project приветствует ваши отзывы, предложения и комментарии по Specify 6.<br>Если вы хотите сообщить о конкретной проблеме или ошибке и получить конкретный ответ, отправьте электронное письмо на адрес нашей службы поддержки Specify: specify@ku.edu.	<html>Specify приветствует ваши отзывы, предложения и комментарии по Specify 6.<br>Если вы хотите сообщить о проблеме или ошибке и получить ответ, отправьте электронное письмо на адрес службы поддержки Specify: specify@ku.edu.	
FeedBackDlg.SUB	Subject	Тема	Тема	
FeedBackDlg.COMP	Component	Составная часть	Составная часть	
FeedBackDlg.COMM	Comments	Комментарии	Комментарии	
FeedBackDlg.WEBSITE	Web site	Веб-сайт	Веб-сайт	
FeedBackDlg.CSTSUP	Customer Support	Служба поддержки	Служба Поддержки	
FeedBackDlg.INSTL	Installation	Установка	Установка	
FeedBackDlg.DOC	Documentation	Документация	Документация	
FeedBackDlg.WHTPR	White Papers	Белые бумаги	Технический Документ	
FeedBackDlg.HLP	Help	Помогите	Справка	
				
#########################################				
# Localization and Schema Configuration				
#########################################				
SL_SAVING_SCHEMA_LOC	Saving schema changes...	Сохранение изменений схемы...	Сохранение изменений схемы...	
